country,country_code,continent,population,indicator,daily_count,date,rate_14_day,source
Cameroon,CMR,Africa,26545864,confirmed cases,0,2020-09-26,2.64824682293257,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,confirmed cases,23,2020-09-27,2.73488932211813,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,confirmed cases,0,2020-09-28,2.13969302336515,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,confirmed cases,103,2020-09-29,2.29790976100834,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,confirmed cases,0,2020-09-30,2.13592595818317,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,confirmed cases,0,2020-10-01,2.01537987235978,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,confirmed cases,0,2020-10-02,1.75921943998508,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,confirmed cases,86,2020-10-03,2.08318704563543,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,confirmed cases,0,2020-10-04,1.85716313471658,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,confirmed cases,0,2020-10-05,1.85716313471658,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,confirmed cases,0,2020-10-06,1.22806324932577,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,confirmed cases,0,2020-10-07,1.22806324932577,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,confirmed cases,0,2020-10-08,0.881493252583529,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,confirmed cases,279,2020-10-09,1.84962900435262,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,confirmed cases,0,2020-10-10,1.84962900435262,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,confirmed cases,0,2020-10-11,1.76298650516706,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,confirmed cases,0,2020-10-12,1.76298650516706,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,confirmed cases,0,2020-10-13,1.37497879142303,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,confirmed cases,130,2020-10-14,1.86469726508054,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,confirmed cases,108,2020-10-15,2.27154030473448,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,confirmed cases,0,2020-10-16,2.27154030473448,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,confirmed cases,0,2020-10-17,1.94757269908412,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,confirmed cases,0,2020-10-18,1.94757269908412,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,confirmed cases,0,2020-10-19,1.94757269908412,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,confirmed cases,65,2020-10-20,2.19243193591288,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,confirmed cases,64,2020-10-21,2.43352410755966,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,confirmed cases,0,2020-10-22,2.43352410755966,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,confirmed cases,0,2020-10-23,1.38251292178699,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,confirmed cases,0,2020-10-24,1.38251292178699,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,confirmed cases,0,2020-10-25,1.38251292178699,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-01-02,,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-01-03,,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-01-04,,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-01-05,,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-01-06,,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-01-07,,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-01-08,,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-01-09,,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-01-10,,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-01-11,,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-01-12,,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-01-13,,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-01-14,,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-01-15,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-01-16,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-01-17,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-01-18,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-01-19,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-01-20,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-01-21,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-01-22,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-01-23,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-01-24,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-01-25,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-01-26,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-01-27,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-01-28,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-01-29,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-01-30,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-01-31,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-02-01,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-02-02,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-02-03,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-02-04,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-02-05,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-02-06,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-02-07,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-02-08,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-02-09,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-02-10,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-02-11,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-02-12,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-02-13,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-02-14,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-02-15,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-02-16,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-02-17,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-02-18,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-02-19,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-02-20,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-02-21,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-02-22,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-02-23,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-02-24,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-02-25,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-02-26,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-02-27,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-02-28,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-02-29,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-03-01,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-03-02,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-03-03,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-03-04,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-03-05,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-03-06,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-03-07,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-03-08,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-03-09,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-03-10,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-03-11,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-03-12,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-03-13,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-03-14,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-03-15,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-03-16,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-03-17,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-03-18,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-03-19,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-03-20,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-03-21,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-03-22,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-03-23,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-03-24,0,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,1,2020-03-25,0.0376706518198089,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-03-26,0.0376706518198089,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-03-27,0.0376706518198089,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-03-28,0.0376706518198089,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,1,2020-03-29,0.0753413036396178,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-03-30,0.0753413036396178,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-03-31,0.0753413036396178,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,4,2020-04-01,0.226023910918854,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-04-02,0.226023910918854,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,1,2020-04-03,0.263694562738662,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,1,2020-04-04,0.301365214558471,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,1,2020-04-05,0.33903586637828,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-04-06,0.33903586637828,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-04-07,0.33903586637828,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-04-08,0.301365214558471,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,1,2020-04-09,0.33903586637828,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-04-10,0.33903586637828,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-04-11,0.33903586637828,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,1,2020-04-12,0.33903586637828,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,1,2020-04-13,0.376706518198089,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-04-14,0.376706518198089,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,5,2020-04-15,0.414377170017898,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-04-16,0.414377170017898,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,4,2020-04-17,0.527389125477325,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-04-18,0.489718473657516,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-04-19,0.452047821837707,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,21,2020-04-20,1.24313151005369,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-04-21,1.24313151005369,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-04-22,1.24313151005369,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,1,2020-04-23,1.24313151005369,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,6,2020-04-24,1.46915542097255,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-04-25,1.46915542097255,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,4,2020-04-26,1.58216737643198,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,3,2020-04-27,1.65750868007159,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,2,2020-04-28,1.73284998371121,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,1,2020-04-29,1.58216737643198,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,2,2020-04-30,1.65750868007159,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-05-01,1.50682607279236,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-05-02,1.50682607279236,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,3,2020-05-03,1.61983802825178,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-05-04,0.828754340035796,"Epidemic intelligence, national daily data"
Cameroon,CMR,Africa,26545864,deaths,0,2020-05-05,0.828754340035796,"Epidemic intelligence, national daily data"
